web-scraper-order,web-scraper-start-url,single,single_href,title,price,rating,image_src
1717782582-5,https://www.amazon.in/s?k=samsung&page=2&crid=3SBFVXZC9VG3L&qid=1717782289&sprefix=samsung%2Caps%2C253&ref=sr_pg_2,Samsung Galaxy S23 FE 5G (Mint 128 GB Storage) (8 GB RAM),https://www.amazon.in/SAMSUNG-Galaxy-S23-Mint-Storage/dp/B0CJXPYJC3/ref=sr_1_29_mod_primary_new?crid=3SBFVXZC9VG3L&dib=eyJ2IjoiMSJ9._qZ_Y818zZkqMGT3PlJmw6jKnzebRdTKqmUnlXOD-bClypV4WqOR0ELc5rfOR4yiOpgo2XHdXwVlrq0n-_wtiFoRcDRQDoq752dZTqz1t9CcFWWZVD1FeyqlSY7Qo-CyfZDeOcb1-jZwoE96ZGF_R7qSRby_4aBAbiFqVNtU6xUt0szwUxB5LH_BBnrA6ypiBa9CrI7yFYUED-MfUWCXl9sj4tcKw64g3c_aA85LG2M.eipXGV3G-wZbZmNH63108MHVKV2u90A3ldHXMd-k5aw&dib_tag=se&keywords=samsung&qid=1717782544&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=samsung%2Caps%2C253&sr=8-29,SAMSUNG Galaxy S23 FE 5G (Mint 128 GB Storage) (8 GB RAM),"45,775",3.8,https://m.media-amazon.com/images/I/617l83eY1rL._SX679_.jpg
1717782587-6,https://www.amazon.in/s?k=samsung&page=2&crid=3SBFVXZC9VG3L&qid=1717782289&sprefix=samsung%2Caps%2C253&ref=sr_pg_2,"Samsung Galaxy M14 4G (Arctic Blue,6GB,128GB) | 50MP Triple Cam | 5000mAh Battery | Snapdragon 680 Processor | 2 Gen. OS Upgrade & 4 Year Security Update | 12GB RAM with RAM Plus | Without Charger",https://www.amazon.in/Samsung-5000mAh-Snapdragon-Processor-Security/dp/B0CV7PT9PR/ref=sr_1_28?crid=3SBFVXZC9VG3L&dib=eyJ2IjoiMSJ9._qZ_Y818zZkqMGT3PlJmw6jKnzebRdTKqmUnlXOD-bClypV4WqOR0ELc5rfOR4yiOpgo2XHdXwVlrq0n-_wtiFoRcDRQDoq752dZTqz1t9CcFWWZVD1FeyqlSY7Qo-CyfZDeOcb1-jZwoE96ZGF_R7qSRby_4aBAbiFqVNtU6xUt0szwUxB5LH_BBnrA6ypiBa9CrI7yFYUED-MfUWCXl9sj4tcKw64g3c_aA85LG2M.eipXGV3G-wZbZmNH63108MHVKV2u90A3ldHXMd-k5aw&dib_tag=se&keywords=samsung&qid=1717782544&sprefix=samsung%2Caps%2C253&sr=8-28,"Samsung Galaxy M14 4G (Arctic Blue,6GB,128GB) ","11,999",3.5,https://m.media-amazon.com/images/I/81juPhKSZJL._SX679_.jpg
1717782596-7,https://www.amazon.in/s?k=samsung&page=2&crid=3SBFVXZC9VG3L&qid=1717782289&sprefix=samsung%2Caps%2C253&ref=sr_pg_2,"Samsung Galaxy M15 5G (Blue Topaz,8GB RAM,128GB Storage)| 50MP Triple Cam| 6000mAh Battery| MediaTek Dimensity 6100+| 4 Gen. OS Upgrade & 5 Year Security Update| Super AMOLED Display| Without Charger",https://www.amazon.in/Samsung-Storage-MediaTek-Dimensity-Security/dp/B0D1VKNDYJ/ref=sr_1_27?crid=3SBFVXZC9VG3L&dib=eyJ2IjoiMSJ9._qZ_Y818zZkqMGT3PlJmw6jKnzebRdTKqmUnlXOD-bClypV4WqOR0ELc5rfOR4yiOpgo2XHdXwVlrq0n-_wtiFoRcDRQDoq752dZTqz1t9CcFWWZVD1FeyqlSY7Qo-CyfZDeOcb1-jZwoE96ZGF_R7qSRby_4aBAbiFqVNtU6xUt0szwUxB5LH_BBnrA6ypiBa9CrI7yFYUED-MfUWCXl9sj4tcKw64g3c_aA85LG2M.eipXGV3G-wZbZmNH63108MHVKV2u90A3ldHXMd-k5aw&dib_tag=se&keywords=samsung&qid=1717782544&sprefix=samsung%2Caps%2C253&sr=8-27,"Samsung Galaxy M15 5G (Blue Topaz,8GB RAM,128GB Storage)","15,999",3.6,https://m.media-amazon.com/images/I/81BTRVfsuFL._SX679_.jpg
1717782602-8,https://www.amazon.in/s?k=samsung&page=2&crid=3SBFVXZC9VG3L&qid=1717782289&sprefix=samsung%2Caps%2C253&ref=sr_pg_2,"Samsung Galaxy M15 5G (Blue Topaz,6GB RAM,128GB Storage)| 50MP Triple Cam| 6000mAh Battery| MediaTek Dimensity 6100+| 4 Gen. OS Upgrade & 5 Year Security Update| Super AMOLED Display| Without Charger",https://www.amazon.in/Samsung-Storage-MediaTek-Dimensity-Security/dp/B0CYQ2LZC9/ref=sr_1_26?crid=3SBFVXZC9VG3L&dib=eyJ2IjoiMSJ9._qZ_Y818zZkqMGT3PlJmw6jKnzebRdTKqmUnlXOD-bClypV4WqOR0ELc5rfOR4yiOpgo2XHdXwVlrq0n-_wtiFoRcDRQDoq752dZTqz1t9CcFWWZVD1FeyqlSY7Qo-CyfZDeOcb1-jZwoE96ZGF_R7qSRby_4aBAbiFqVNtU6xUt0szwUxB5LH_BBnrA6ypiBa9CrI7yFYUED-MfUWCXl9sj4tcKw64g3c_aA85LG2M.eipXGV3G-wZbZmNH63108MHVKV2u90A3ldHXMd-k5aw&dib_tag=se&keywords=samsung&qid=1717782544&sprefix=samsung%2Caps%2C253&sr=8-26,"Samsung Galaxy M15 5G (Blue Topaz,6GB RAM,128GB Storage)","14,499",3.6,https://m.media-amazon.com/images/I/81BTRVfsuFL._SX679_.jpg
1717782608-9,https://www.amazon.in/s?k=samsung&page=2&crid=3SBFVXZC9VG3L&qid=1717782289&sprefix=samsung%2Caps%2C253&ref=sr_pg_2,"Samsung Galaxy M14 5G (ICY Silver,4GB,128GB)|50MP Triple Cam|Segment's Only 6000 mAh 5G SP|5nm Processor|2 Gen. OS Upgrade & 4 Year Security Update|8GB RAM with RAM Plus|Android 13|Without Charger",https://www.amazon.in/Samsung-Segments-Smartphone-Octa-Core-Processor/dp/B0BZCSMP95/ref=sr_1_25?crid=3SBFVXZC9VG3L&dib=eyJ2IjoiMSJ9._qZ_Y818zZkqMGT3PlJmw6jKnzebRdTKqmUnlXOD-bClypV4WqOR0ELc5rfOR4yiOpgo2XHdXwVlrq0n-_wtiFoRcDRQDoq752dZTqz1t9CcFWWZVD1FeyqlSY7Qo-CyfZDeOcb1-jZwoE96ZGF_R7qSRby_4aBAbiFqVNtU6xUt0szwUxB5LH_BBnrA6ypiBa9CrI7yFYUED-MfUWCXl9sj4tcKw64g3c_aA85LG2M.eipXGV3G-wZbZmNH63108MHVKV2u90A3ldHXMd-k5aw&dib_tag=se&keywords=samsung&qid=1717782544&sprefix=samsung%2Caps%2C253&sr=8-25,"Samsung Galaxy M14 5G (ICY Silver,4GB,128GB)|50MP Triple Cam|Segment's Only 6000 mAh 5G SP|5nm Processor|2 Gen. OS Upgrade & 4 Year Security Update|8GB RAM with RAM Plus|Android 13|Without Charger","11,990",4,https://m.media-amazon.com/images/I/81ZSn2rk9WL._SX679_.jpg
1717782620-10,https://www.amazon.in/s?k=samsung&page=2&crid=3SBFVXZC9VG3L&qid=1717782289&sprefix=samsung%2Caps%2C253&ref=sr_pg_2,"Samsung Galaxy A34 5G (Awesome Violet, 8GB, 128GB Storage) | 48 MP No Shake Cam (OIS) | IP67 | Gorilla Glass 5 | Voice Focus | Without Charger",https://www.amazon.in/Samsung-Awesome-Storage-Gorilla-Without/dp/B0BXD5BGB5/ref=sr_1_24?crid=3SBFVXZC9VG3L&dib=eyJ2IjoiMSJ9._qZ_Y818zZkqMGT3PlJmw6jKnzebRdTKqmUnlXOD-bClypV4WqOR0ELc5rfOR4yiOpgo2XHdXwVlrq0n-_wtiFoRcDRQDoq752dZTqz1t9CcFWWZVD1FeyqlSY7Qo-CyfZDeOcb1-jZwoE96ZGF_R7qSRby_4aBAbiFqVNtU6xUt0szwUxB5LH_BBnrA6ypiBa9CrI7yFYUED-MfUWCXl9sj4tcKw64g3c_aA85LG2M.eipXGV3G-wZbZmNH63108MHVKV2u90A3ldHXMd-k5aw&dib_tag=se&keywords=samsung&qid=1717782544&sprefix=samsung%2Caps%2C253&sr=8-24,"Samsung Galaxy A34 5G (Awesome Violet, 8GB, 128GB Storage) ","22,999",4.2,https://m.media-amazon.com/images/I/31uajoTE1jL._SY300_SX300_QL70_FMwebp_.jpg
1717782631-11,https://www.amazon.in/s?k=samsung&page=2&crid=3SBFVXZC9VG3L&qid=1717782289&sprefix=samsung%2Caps%2C253&ref=sr_pg_2,Samsung Galaxy F54 5G (Meteor Blue) (256 GB ROM) (8 GB RAM),https://www.amazon.in/Samsung-Galaxy-F54-Meteor-Blue/dp/B0CCMVQZM3/ref=sr_1_23_mod_primary_new?crid=3SBFVXZC9VG3L&dib=eyJ2IjoiMSJ9._qZ_Y818zZkqMGT3PlJmw6jKnzebRdTKqmUnlXOD-bClypV4WqOR0ELc5rfOR4yiOpgo2XHdXwVlrq0n-_wtiFoRcDRQDoq752dZTqz1t9CcFWWZVD1FeyqlSY7Qo-CyfZDeOcb1-jZwoE96ZGF_R7qSRby_4aBAbiFqVNtU6xUt0szwUxB5LH_BBnrA6ypiBa9CrI7yFYUED-MfUWCXl9sj4tcKw64g3c_aA85LG2M.eipXGV3G-wZbZmNH63108MHVKV2u90A3ldHXMd-k5aw&dib_tag=se&keywords=samsung&qid=1717782544&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=samsung%2Caps%2C253&sr=8-23,Samsung Galaxy F54 5G (Meteor Blue) (256 GB ROM) (8 GB RAM),"22,688",3.7,https://m.media-amazon.com/images/I/41SGU3CiwJL._SY300_SX300_.jpg
1717782636-12,https://www.amazon.in/s?k=samsung&page=2&crid=3SBFVXZC9VG3L&qid=1717782289&sprefix=samsung%2Caps%2C253&ref=sr_pg_2,"Samsung Galaxy S23 5G Snapdragon (Green, 8GB, 128GB Storage)",https://www.amazon.in/Samsung-Galaxy-Snapdragon-Green-Storage/dp/B0BTYV3RJJ/ref=sr_1_22?crid=3SBFVXZC9VG3L&dib=eyJ2IjoiMSJ9._qZ_Y818zZkqMGT3PlJmw6jKnzebRdTKqmUnlXOD-bClypV4WqOR0ELc5rfOR4yiOpgo2XHdXwVlrq0n-_wtiFoRcDRQDoq752dZTqz1t9CcFWWZVD1FeyqlSY7Qo-CyfZDeOcb1-jZwoE96ZGF_R7qSRby_4aBAbiFqVNtU6xUt0szwUxB5LH_BBnrA6ypiBa9CrI7yFYUED-MfUWCXl9sj4tcKw64g3c_aA85LG2M.eipXGV3G-wZbZmNH63108MHVKV2u90A3ldHXMd-k5aw&dib_tag=se&keywords=samsung&qid=1717782544&sprefix=samsung%2Caps%2C253&sr=8-22,"Samsung Galaxy S23 5G Snapdragon (Green, 8GB, 128GB Storage)","54,990.00",4.4,https://m.media-amazon.com/images/I/51MVeFwRnSL._SX679_.jpg
1717782644-13,https://www.amazon.in/s?k=samsung&page=2&crid=3SBFVXZC9VG3L&qid=1717782289&sprefix=samsung%2Caps%2C253&ref=sr_pg_2,Samsung Galaxy S23 FE 5G (Purple 128 GB Storage) (8 GB RAM),https://www.amazon.in/SAMSUNG-Galaxy-S23-Purple-Storage/dp/B0CJXQV9R2/ref=sr_1_21?crid=3SBFVXZC9VG3L&dib=eyJ2IjoiMSJ9._qZ_Y818zZkqMGT3PlJmw6jKnzebRdTKqmUnlXOD-bClypV4WqOR0ELc5rfOR4yiOpgo2XHdXwVlrq0n-_wtiFoRcDRQDoq752dZTqz1t9CcFWWZVD1FeyqlSY7Qo-CyfZDeOcb1-jZwoE96ZGF_R7qSRby_4aBAbiFqVNtU6xUt0szwUxB5LH_BBnrA6ypiBa9CrI7yFYUED-MfUWCXl9sj4tcKw64g3c_aA85LG2M.eipXGV3G-wZbZmNH63108MHVKV2u90A3ldHXMd-k5aw&dib_tag=se&keywords=samsung&qid=1717782544&sprefix=samsung%2Caps%2C253&sr=8-21,SAMSUNG Galaxy S23 FE 5G (Purple 128 GB Storage) (8 GB RAM),"45,979",3.8,https://m.media-amazon.com/images/I/31ducEh481L._SX300_SY300_QL70_FMwebp_.jpg
1717782650-14,https://www.amazon.in/s?k=samsung&page=2&crid=3SBFVXZC9VG3L&qid=1717782289&sprefix=samsung%2Caps%2C253&ref=sr_pg_2,"Samsung Galaxy F15 5G (Groovy Violet, 6GB RAM, 128 GB Storage)",https://www.amazon.in/SAMSUNG-Galaxy-Storage-Groovy-Violet/dp/B0CY8DMQLW/ref=sr_1_20?crid=3SBFVXZC9VG3L&dib=eyJ2IjoiMSJ9._qZ_Y818zZkqMGT3PlJmw6jKnzebRdTKqmUnlXOD-bClypV4WqOR0ELc5rfOR4yiOpgo2XHdXwVlrq0n-_wtiFoRcDRQDoq752dZTqz1t9CcFWWZVD1FeyqlSY7Qo-CyfZDeOcb1-jZwoE96ZGF_R7qSRby_4aBAbiFqVNtU6xUt0szwUxB5LH_BBnrA6ypiBa9CrI7yFYUED-MfUWCXl9sj4tcKw64g3c_aA85LG2M.eipXGV3G-wZbZmNH63108MHVKV2u90A3ldHXMd-k5aw&dib_tag=se&keywords=samsung&qid=1717782544&sprefix=samsung%2Caps%2C253&sr=8-20,"Samsung Galaxy F15 5G (Groovy Violet, 6GB RAM, 128 GB Storage)","15,500",3.7,https://m.media-amazon.com/images/I/41cxKeGr4FL._SX300_SY300_QL70_FMwebp_.jpg
1717782655-15,https://www.amazon.in/s?k=samsung&page=2&crid=3SBFVXZC9VG3L&qid=1717782289&sprefix=samsung%2Caps%2C253&ref=sr_pg_2,"Samsung Galaxy M14 4G (Sapphire Blue,4GB,64GB) | 50MP Triple Cam | 5000mAh Battery | Snapdragon 680 Processor | 2 Gen. OS Upgrade & 4 Year Security Update | 8GB RAM with RAM Plus | Without Charger",https://www.amazon.in/Samsung-Sapphire-Snapdragon-Processor-Security/dp/B0CV7KZLL4/ref=sr_1_19?crid=3SBFVXZC9VG3L&dib=eyJ2IjoiMSJ9._qZ_Y818zZkqMGT3PlJmw6jKnzebRdTKqmUnlXOD-bClypV4WqOR0ELc5rfOR4yiOpgo2XHdXwVlrq0n-_wtiFoRcDRQDoq752dZTqz1t9CcFWWZVD1FeyqlSY7Qo-CyfZDeOcb1-jZwoE96ZGF_R7qSRby_4aBAbiFqVNtU6xUt0szwUxB5LH_BBnrA6ypiBa9CrI7yFYUED-MfUWCXl9sj4tcKw64g3c_aA85LG2M.eipXGV3G-wZbZmNH63108MHVKV2u90A3ldHXMd-k5aw&dib_tag=se&keywords=samsung&qid=1717782544&sprefix=samsung%2Caps%2C253&sr=8-19,"Samsung Galaxy M14 4G (Sapphire Blue,4GB,64GB) ","8,999",3.9,https://m.media-amazon.com/images/I/41tFC8GKz8L._SX300_SY300_QL70_FMwebp_.jpg
1717782663-16,https://www.amazon.in/s?k=samsung&page=2&crid=3SBFVXZC9VG3L&qid=1717782289&sprefix=samsung%2Caps%2C253&ref=sr_pg_2,"Samsung Galaxy Note10+ (Aura Black, 12GB RAM, 256GB Storage)",https://www.amazon.in/Samsung-Galaxy-Note10-Storage-Without/dp/B07PQ7DLVP/ref=sr_1_18?crid=3SBFVXZC9VG3L&dib=eyJ2IjoiMSJ9._qZ_Y818zZkqMGT3PlJmw6jKnzebRdTKqmUnlXOD-bClypV4WqOR0ELc5rfOR4yiOpgo2XHdXwVlrq0n-_wtiFoRcDRQDoq752dZTqz1t9CcFWWZVD1FeyqlSY7Qo-CyfZDeOcb1-jZwoE96ZGF_R7qSRby_4aBAbiFqVNtU6xUt0szwUxB5LH_BBnrA6ypiBa9CrI7yFYUED-MfUWCXl9sj4tcKw64g3c_aA85LG2M.eipXGV3G-wZbZmNH63108MHVKV2u90A3ldHXMd-k5aw&dib_tag=se&keywords=samsung&qid=1717782544&sprefix=samsung%2Caps%2C253&sr=8-18,"Samsung Galaxy Note10+ (Aura Black, 12GB RAM, 256GB Storage)","49,999",3.8,https://m.media-amazon.com/images/I/413rTYhIhhL._SX300_SY300_QL70_FMwebp_.jpg
1717782157-1,https://www.amazon.in/s?k=vivo&crid=33CTPWC24T59K&sprefix=vivo%2Caps%2C236&ref=nb_sb_noss_1,"Vivo Y200e 5G (Black Diamond, 8GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers",https://www.amazon.in/Vivo-Diamond-Storage-Additional-Exchange/dp/B07WHSNYLY/ref=sr_1_19?crid=33CTPWC24T59K&dib=eyJ2IjoiMSJ9.aH6YkMdbqvl58snYx3AB7YbMdiSTRd-giG5f2kkg--nrWQqd-jGBEX640ZtLQ3HRCUvSfhdiVhw0TX8MwrSmSuW8VnBekpGmla0BycXmrxXOyjktTM35Rp7JXcfJ0CdSqjbCnvhk57x5h88xkN266vK90g_xoWG44wJyrydypfqz5E86YRas713tph-3WUblRkr9LuvTZ4N0zfbbEZwjMmkpSqn_al6mSjM7hYN4a2w.iJF5Bhh6lbFxThIzXF-1f3XIGas5385YSAMkWoCqEgU&dib_tag=se&keywords=vivo&qid=1717782142&sprefix=vivo%2Caps%2C236&sr=8-19,"Vivo Y200e 5G (Black Diamond, 8GB RAM, 128GB Storage)","20,999",4,https://m.media-amazon.com/images/I/61hokCkRjJL._SX679_.jpg
1717782163-2,https://www.amazon.in/s?k=vivo&crid=33CTPWC24T59K&sprefix=vivo%2Caps%2C236&ref=nb_sb_noss_1,"Vivo T2 Pro 5G (Dune Gold, 128 GB) (8 GB RAM)",https://www.amazon.in/Vivo-Pro-Dune-Gold-128/dp/B0CZ7CZYNM/ref=sr_1_18?crid=33CTPWC24T59K&dib=eyJ2IjoiMSJ9.aH6YkMdbqvl58snYx3AB7YbMdiSTRd-giG5f2kkg--nrWQqd-jGBEX640ZtLQ3HRCUvSfhdiVhw0TX8MwrSmSuW8VnBekpGmla0BycXmrxXOyjktTM35Rp7JXcfJ0CdSqjbCnvhk57x5h88xkN266vK90g_xoWG44wJyrydypfqz5E86YRas713tph-3WUblRkr9LuvTZ4N0zfbbEZwjMmkpSqn_al6mSjM7hYN4a2w.iJF5Bhh6lbFxThIzXF-1f3XIGas5385YSAMkWoCqEgU&dib_tag=se&keywords=vivo&qid=1717782142&sprefix=vivo%2Caps%2C236&sr=8-18,"Vivo T2 Pro 5G (Dune Gold, 128 GB) (8 GB RAM)","22,999",3.7,https://m.media-amazon.com/images/I/714-xgoJEVL._SX679_.jpg
1717782169-3,https://www.amazon.in/s?k=vivo&crid=33CTPWC24T59K&sprefix=vivo%2Caps%2C236&ref=nb_sb_noss_1,"Vivo V30 5G Smartphone, 8GB RAM 128GB Storage, Andaman Blue",https://www.amazon.in/Vivo-Smartphone-128GB-Storage-Andaman/dp/B0CYX6TGFL/ref=sr_1_17?crid=33CTPWC24T59K&dib=eyJ2IjoiMSJ9.aH6YkMdbqvl58snYx3AB7YbMdiSTRd-giG5f2kkg--nrWQqd-jGBEX640ZtLQ3HRCUvSfhdiVhw0TX8MwrSmSuW8VnBekpGmla0BycXmrxXOyjktTM35Rp7JXcfJ0CdSqjbCnvhk57x5h88xkN266vK90g_xoWG44wJyrydypfqz5E86YRas713tph-3WUblRkr9LuvTZ4N0zfbbEZwjMmkpSqn_al6mSjM7hYN4a2w.iJF5Bhh6lbFxThIzXF-1f3XIGas5385YSAMkWoCqEgU&dib_tag=se&keywords=vivo&qid=1717782142&sprefix=vivo%2Caps%2C236&sr=8-17,"Vivo V30 5G Smartphone, 8GB RAM 128GB Storage, Andaman Blue","29,849",4.1,https://m.media-amazon.com/images/I/51fzn24fFxL._SX679_.jpg
1717782176-4,https://www.amazon.in/s?k=vivo&crid=33CTPWC24T59K&sprefix=vivo%2Caps%2C236&ref=nb_sb_noss_1,"Vivo V30 5G Smartphone, 8GB RAM 128GB Storage, Peacock Green",https://www.amazon.in/Vivo-Smartphone-128GB-Storage-Peacock/dp/B0CYX6MQ28/ref=sr_1_16_mod_primary_new?crid=33CTPWC24T59K&dib=eyJ2IjoiMSJ9.aH6YkMdbqvl58snYx3AB7YbMdiSTRd-giG5f2kkg--nrWQqd-jGBEX640ZtLQ3HRCUvSfhdiVhw0TX8MwrSmSuW8VnBekpGmla0BycXmrxXOyjktTM35Rp7JXcfJ0CdSqjbCnvhk57x5h88xkN266vK90g_xoWG44wJyrydypfqz5E86YRas713tph-3WUblRkr9LuvTZ4N0zfbbEZwjMmkpSqn_al6mSjM7hYN4a2w.iJF5Bhh6lbFxThIzXF-1f3XIGas5385YSAMkWoCqEgU&dib_tag=se&keywords=vivo&qid=1717782142&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=vivo%2Caps%2C236&sr=8-16,"Vivo V30 5G Smartphone, 8GB RAM 128GB Storage, Peacock Green","29,848",4.1,https://m.media-amazon.com/images/I/51iCNSU7KOL._SX679_.jpg
1717782182-5,https://www.amazon.in/s?k=vivo&crid=33CTPWC24T59K&sprefix=vivo%2Caps%2C236&ref=nb_sb_noss_1,"Vivo Y28 5G (Glitter Aqua, 6GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers",https://www.amazon.in/Vivo-Glitter-Storage-Additional-Exchange/dp/B07WDKLFWC/ref=sr_1_15?crid=33CTPWC24T59K&dib=eyJ2IjoiMSJ9.aH6YkMdbqvl58snYx3AB7YbMdiSTRd-giG5f2kkg--nrWQqd-jGBEX640ZtLQ3HRCUvSfhdiVhw0TX8MwrSmSuW8VnBekpGmla0BycXmrxXOyjktTM35Rp7JXcfJ0CdSqjbCnvhk57x5h88xkN266vK90g_xoWG44wJyrydypfqz5E86YRas713tph-3WUblRkr9LuvTZ4N0zfbbEZwjMmkpSqn_al6mSjM7hYN4a2w.iJF5Bhh6lbFxThIzXF-1f3XIGas5385YSAMkWoCqEgU&dib_tag=se&keywords=vivo&qid=1717782142&sprefix=vivo%2Caps%2C236&sr=8-15,"Vivo Y28 5G (Glitter Aqua, 6GB RAM, 128GB Storage) ","15,499",4.1,https://m.media-amazon.com/images/I/61LC1axsCCL._SX679_.jpg
1717782189-6,https://www.amazon.in/s?k=vivo&crid=33CTPWC24T59K&sprefix=vivo%2Caps%2C236&ref=nb_sb_noss_1,"Vivo T2 Pro 5G (Dune Gold, 256 GB) (8 GB RAM)",https://www.amazon.in/Vivo-Pro-Dune-Gold-256/dp/B0CZ7CN7QM/ref=sr_1_14?crid=33CTPWC24T59K&dib=eyJ2IjoiMSJ9.aH6YkMdbqvl58snYx3AB7YbMdiSTRd-giG5f2kkg--nrWQqd-jGBEX640ZtLQ3HRCUvSfhdiVhw0TX8MwrSmSuW8VnBekpGmla0BycXmrxXOyjktTM35Rp7JXcfJ0CdSqjbCnvhk57x5h88xkN266vK90g_xoWG44wJyrydypfqz5E86YRas713tph-3WUblRkr9LuvTZ4N0zfbbEZwjMmkpSqn_al6mSjM7hYN4a2w.iJF5Bhh6lbFxThIzXF-1f3XIGas5385YSAMkWoCqEgU&dib_tag=se&keywords=vivo&qid=1717782142&sprefix=vivo%2Caps%2C236&sr=8-14,"Vivo T2 Pro 5G (Dune Gold, 256 GB) (8 GB RAM)","24,999",4.8,https://m.media-amazon.com/images/I/714-xgoJEVL._SX679_.jpg
1717782196-7,https://www.amazon.in/s?k=vivo&crid=33CTPWC24T59K&sprefix=vivo%2Caps%2C236&ref=nb_sb_noss_1,"Vivo V30e 5G Smartphone (Velvet Red, 8GB RAM, 128GB Storage)",https://www.amazon.in/Vivo-Smartphone-Velvet-128GB-Storage/dp/B0D35GJPQQ/ref=sr_1_13_mod_primary_new?crid=33CTPWC24T59K&dib=eyJ2IjoiMSJ9.aH6YkMdbqvl58snYx3AB7YbMdiSTRd-giG5f2kkg--nrWQqd-jGBEX640ZtLQ3HRCUvSfhdiVhw0TX8MwrSmSuW8VnBekpGmla0BycXmrxXOyjktTM35Rp7JXcfJ0CdSqjbCnvhk57x5h88xkN266vK90g_xoWG44wJyrydypfqz5E86YRas713tph-3WUblRkr9LuvTZ4N0zfbbEZwjMmkpSqn_al6mSjM7hYN4a2w.iJF5Bhh6lbFxThIzXF-1f3XIGas5385YSAMkWoCqEgU&dib_tag=se&keywords=vivo&qid=1717782142&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=vivo%2Caps%2C236&sr=8-13,"Vivo V30e 5G Smartphone (Velvet Red, 8GB RAM, 128GB Storage)","27,990",5,https://m.media-amazon.com/images/I/61vxwwIEnXL._SX679_.jpg
1717782200-8,https://www.amazon.in/s?k=vivo&crid=33CTPWC24T59K&sprefix=vivo%2Caps%2C236&ref=nb_sb_noss_1,Vivo T2x 5G (128 GB) (6 GB RAM) (Aurora Gold),https://www.amazon.in/Vivo-T2x-Aurora-Gold-128/dp/B07WFPNF7C/ref=sr_1_10?crid=33CTPWC24T59K&dib=eyJ2IjoiMSJ9.aH6YkMdbqvl58snYx3AB7YbMdiSTRd-giG5f2kkg--nrWQqd-jGBEX640ZtLQ3HRCUvSfhdiVhw0TX8MwrSmSuW8VnBekpGmla0BycXmrxXOyjktTM35Rp7JXcfJ0CdSqjbCnvhk57x5h88xkN266vK90g_xoWG44wJyrydypfqz5E86YRas713tph-3WUblRkr9LuvTZ4N0zfbbEZwjMmkpSqn_al6mSjM7hYN4a2w.iJF5Bhh6lbFxThIzXF-1f3XIGas5385YSAMkWoCqEgU&dib_tag=se&keywords=vivo&qid=1717782142&sprefix=vivo%2Caps%2C236&sr=8-10,Vivo T2x 5G (128 GB) (6 GB RAM) (Aurora Gold),"12,999",4.1,https://m.media-amazon.com/images/I/71q-C6DI7DL._SX679_.jpg
1717782207-9,https://www.amazon.in/s?k=vivo&crid=33CTPWC24T59K&sprefix=vivo%2Caps%2C236&ref=nb_sb_noss_1,"Vivo Y18 (Space Black, 4GB RAM, 64GB Storage) with No Cost EMI/Additional Exchange Offers | Without Charger",https://www.amazon.in/Storage-Additional-Exchange-Without-Charger/dp/B07WHRFLBS/ref=sr_1_9?crid=33CTPWC24T59K&dib=eyJ2IjoiMSJ9.aH6YkMdbqvl58snYx3AB7YbMdiSTRd-giG5f2kkg--nrWQqd-jGBEX640ZtLQ3HRCUvSfhdiVhw0TX8MwrSmSuW8VnBekpGmla0BycXmrxXOyjktTM35Rp7JXcfJ0CdSqjbCnvhk57x5h88xkN266vK90g_xoWG44wJyrydypfqz5E86YRas713tph-3WUblRkr9LuvTZ4N0zfbbEZwjMmkpSqn_al6mSjM7hYN4a2w.iJF5Bhh6lbFxThIzXF-1f3XIGas5385YSAMkWoCqEgU&dib_tag=se&keywords=vivo&qid=1717782142&sprefix=vivo%2Caps%2C236&sr=8-9,"vivo Y18 (Space Black, 4GB RAM, 64GB Storage) ","8,999",3.3,https://m.media-amazon.com/images/I/61LVKXu1hOL._SX679_.jpg
